x,y
340.90285346029725,131.0094053442247
232.0527364351412,268.8521358063185
7.231193826467692,291.41331086917506
500.0,265.40914814223134
308.2292387180477,0.0
152.08890832967518,242.46597900291763
392.1030182351151,165.23204179784048
233.92131683957203,430.7963400260824
399.9542410139595,413.71862831644404
235.0785626582254,333.7026316146319
439.731115526576,349.21988071919475
342.09593143159265,452.68426453260145
412.92123349663916,49.822221525214026
351.90199720456104,344.36037836478044
0.0,403.88368112360956
334.2924848562709,79.2475276807911
237.73279618724695,500.0
213.15459370851107,266.66771220283687
312.1925402235823,163.5203498661986
65.8828538106565,171.14454835079692